,zCMB,mB,x1,c,HOST_LOGMASS,IDSURVEY,zHEL,RA,DEC,x1ERR,cERR,COV_x1_c
2007nq_65.0,0.04274539388082121,17.12038,-1.73962,-0.0755681,11.1165,65.0,0.04389,14.3899,-1.3886,0.17245,0.0344699,2.20087e-05
2007on_5.0,0.004600849114968577,12.74848,-2.22068,0.00306714,11.2901,5.0,0.00491,54.712502,-35.575298,0.04445,0.0236966,-0.000208561
2007on_56.0,0.004600849114968577,12.81393,-2.28189,-0.0181194,11.2901,56.0,0.00491,54.712502,-35.575298,0.0854663,0.0410708,-0.000257687
2007qe_57.0,0.02279135089840389,15.74935,0.34568,-0.0165805,8.34246,57.0,0.02396,358.554108,27.4093,0.0699344,0.0268855,3.09335e-05
2007qe_64.0,0.02279135089840389,15.80939,0.68284,0.0447819,8.34246,64.0,0.02396,358.554108,27.4093,0.0452604,0.0265218,-6.7233e-05
2007sr_57.0,0.006609587290398068,12.46375,0.10543,0.017138,10.682,57.0,0.00542,180.470001,-18.972799,0.0510138,0.0273849,-0.000359835
2007sr_64.0,0.006609587290398068,12.49866,0.0569846,0.0468713,10.682,64.0,0.00542,180.470001,-18.972799,0.0420946,0.0266846,-0.000171077
2007ss_65.0,0.01618830733685822,16.01187,-1.30935,0.24779,10.31,65.0,0.01557,190.275299,50.3913,0.0904402,0.0316162,-0.000466429
2007st_5.0,0.02060283584624647,15.50242,-1.62937,0.0340656,10.7947,5.0,0.02113,27.177,-48.649399,0.0527487,0.0249306,-0.000146433
2007su_65.0,0.026598065374745735,16.65496,0.24547,0.17494,8.47416,65.0,0.02783,334.786987,13.1779,0.35091,0.0364037,0.00197896
2007sw_65.0,0.025003331713780927,16.03331,0.0748005,0.0960883,8.41811,65.0,0.02428,183.403702,46.493401,0.13097,0.0308308,6.82528e-05
2007ux_5.0,0.03183733821543969,17.03084,-1.93734,0.0449491,10.0948,5.0,0.0307,152.333206,14.9924,0.0514584,0.0235993,-0.000198597
2007ux_65.0,0.03183733821543969,17.1482,-2.51403,0.14701,10.0948,65.0,0.0307,152.333206,14.9924,0.10771,0.0386309,-0.000479025
2008050_65.0,0.04627800246790187,16.87278,1.07343,-0.0115966,9.02736,65.0,0.04526,204.198303,5.1418,0.40803,0.0343932,-0.00164164
2008051_65.0,0.03835323305304211,16.37004,0.71931,-0.132215,8.26419,65.0,0.03777,229.995499,4.9046,0.13509,0.0303911,-0.000331775
20084_1.0,0.13833182218653042,20.31041,0.0787012,0.14895,9.92013,1.0,0.13973,347.975311,-0.5781,0.28687,0.0307528,0.00181547
20088_1.0,0.24314472658919936,20.67252,-0.210518,-0.159331,11.383,1.0,0.24453,13.2052,0.6315,0.21212,0.0317772,0.000486896
2008C_5.0,0.017084800731976536,15.39903,-0.695876,0.087064,10.0322,5.0,0.01662,104.297997,20.437099,0.0791082,0.0263811,-0.00041326
2008C_65.0,0.017084800731976536,15.35429,-0.758244,0.082622,10.0322,65.0,0.01662,104.297997,20.437099,0.11927,0.0314142,-0.000227748
2008L_57.0,0.01733835631035421,15.06036,-1.58162,-0.115456,10.7703,57.0,0.01789,49.319401,41.382702,0.10566,0.0397675,-0.000109653
2008L_64.0,0.01733835631035421,14.91278,-1.52385,-0.141932,10.7703,64.0,0.01789,49.319401,41.382702,0.0969443,0.0398114,-0.00104032
2008O_5.0,0.03939731252637203,17.85866,-1.93144,0.25164,11.4466,5.0,0.03889,104.3936,-45.812302,0.0709346,0.0267164,-0.000328611
2008Q_56.0,0.007213182309181683,13.25289,-1.66449,-0.0206517,10.553,56.0,0.00826,21.238501,9.5504,0.16437,0.0458655,0.000436595
2008Q_57.0,0.007213182309181683,13.22851,-1.85633,-0.0561781,10.553,57.0,0.00826,21.238501,9.5504,0.31616,0.030395,0.00107153
2008R_5.0,0.012595870560491176,14.9547,-2.23955,0.013559,11.0466,5.0,0.01321,45.973801,-11.9943,0.0498189,0.0261845,-0.000137995
2008Y_51.0,0.07028231753639705,18.20298,-0.281662,0.0605064,10.544,51.0,0.06965,169.877396,54.462799,0.53662,0.042844,-0.00203219
2008Y_65.0,0.07028231753639705,18.24123,-0.607813,0.0609851,10.544,65.0,0.06965,169.877396,54.462799,0.25965,0.0375407,-0.000247528
2008Z_57.0,0.021464796520267084,16.1389,0.65572,0.0902087,7.0,57.0,0.02062,145.813507,36.284401,0.11233,0.0271269,-0.000127857
2008Z_65.0,0.021464796520267084,16.15755,0.98431,0.0834598,7.0,65.0,0.02062,145.813507,36.284401,0.0946835,0.0270212,2.19776e-05
2008ar_5.0,0.027317401664698433,15.93025,-0.139414,-0.0655092,9.98914,5.0,0.02617,186.158005,10.8382,0.0373939,0.0227882,-0.000108081
2008ar_57.0,0.027317401664698433,15.96493,0.19622,-0.0920019,9.98914,57.0,0.02617,186.158005,10.8382,0.0862884,0.0281393,-1.32006e-05
2008ar_65.0,0.027317401664698433,15.96326,-0.00383414,-0.070904,9.98914,65.0,0.02617,186.158005,10.8382,0.0705293,0.0270425,-0.000113208
2008at_65.0,0.03496977719704281,17.33924,-1.53188,0.21412,11.3036,65.0,0.03472,156.801498,71.415703,0.1908,0.0518362,-0.00178996
2008bf_5.0,0.024515935160955866,15.40587,0.39564,-0.14861,10.3728,5.0,0.02342,181.0121,20.245199,0.0281916,0.0216875,-0.000198513
2008bf_57.0,0.024515935160955866,15.47079,0.31545,-0.149234,10.3728,57.0,0.02342,181.0121,20.245199,0.0661444,0.0266526,-0.000267058
2008bf_64.0,0.024515935160955866,15.451,0.33607,-0.0561993,10.3728,64.0,0.02342,181.0121,20.245199,0.0681492,0.0264413,-0.000157122
2008bq_5.0,0.03279384024729008,16.45178,0.36029,0.0132616,10.9133,5.0,0.03232,100.260498,-38.038601,0.0396577,0.02537,-0.00027968
2008bz_5.0,0.06130616217257984,17.67157,-0.455183,-0.136015,10.3562,5.0,0.06015,189.740601,11.1295,0.0801567,0.0228428,-0.000286604
2008bz_65.0,0.06130616217257984,17.62734,0.0133883,-0.137115,10.3562,65.0,0.06015,189.740601,11.1295,0.3614,0.0363352,-0.00244301
2008cf_5.0,0.04692889108040545,16.77833,1.32938,-0.116433,8.91208,5.0,0.04603,211.885696,-26.5518,0.0895583,0.0244935,-0.00053083
2008cf_65.0,0.04692889108040545,16.74014,1.28827,-0.143532,8.91208,65.0,0.04603,211.885696,-26.5518,0.43295,0.031128,-0.00103476
2008dr_57.0,0.03995144248235676,17.23455,-1.38746,-0.00161494,11.3888,57.0,0.04119,332.715302,2.1082,0.0821562,0.0212369,-9.7201e-05
2008ec_56.0,0.01505388007780201,15.34572,-0.763005,0.12997,10.6407,56.0,0.01631,345.819,8.8722,0.18287,0.0517287,0.000690685
2008ec_57.0,0.01505388007780201,15.26175,-0.936791,0.0723801,10.6407,57.0,0.01631,345.819,8.8722,0.0494233,0.027877,-0.000140462
2008ei_57.0,0.03653851545855634,17.43976,0.080205,0.18318,7.0,57.0,0.03766,334.388489,33.255901,0.22258,0.0314339,-0.000863098
2008eo_51.0,0.015378916737372003,14.9971,1.06352,0.00172481,9.01416,51.0,0.01643,10.4668,32.990299,0.0875373,0.0231896,-0.000426445
2008eq_51.0,0.056799634928453614,17.97165,0.50506,0.10104,10.1809,51.0,0.0568,255.029999,23.132401,0.24341,0.0340554,0.00102343
2008fr_65.0,0.03789049934279771,16.52871,0.49771,-0.117726,8.07746,65.0,0.039,17.9548,14.6408,0.11284,0.0290918,-0.000679532
2008fv_comb_50.0,0.009928353122628715,14.27321,0.73924,0.11153,8.37261,50.0,0.00973,154.238693,73.410103,0.0573211,0.0263071,-0.000300573
2008gb_65.0,0.036405157318990536,16.80876,0.0355434,-0.0262537,9.17934,65.0,0.037,44.487999,46.8657,0.26811,0.0417434,-0.000449936
2008gg_5.0,0.0310721251059173,16.24692,0.83388,0.0336076,10.9334,5.0,0.03203,21.346001,-18.1724,0.0508309,0.0225554,-0.000344568
2008gg_51.0,0.0310721251059173,16.34964,1.124,0.0400092,10.9334,51.0,0.03203,21.346001,-18.1724,0.29643,0.0319277,-8.73066e-05
2008gl_5.0,0.03245666688096761,16.53181,-1.37868,-0.0280158,11.1311,5.0,0.03354,20.228399,4.8053,0.0354989,0.0223177,-0.000158348
2008gl_51.0,0.03245666688096761,16.58216,-1.25791,0.00310394,11.1311,51.0,0.03354,20.228399,4.8053,0.17217,0.0248409,0.000397875
2008gl_65.0,0.03245666688096761,16.52778,-1.48661,-0.044974,11.1311,65.0,0.03354,20.228399,4.8053,0.0989769,0.0284505,-9.33662e-05
2008go_5.0,0.06115021272807317,17.77374,-0.766723,-0.0158338,10.7539,5.0,0.06227,332.686798,-20.788099,0.24562,0.0232176,0.000240371
2008go_51.0,0.06115021272807317,17.79604,-0.812736,-0.0066654,10.7539,51.0,0.06227,332.686798,-20.788099,0.47805,0.0352081,0.00142536
2008gp_5.0,0.03244529239462141,16.07029,-0.140482,-0.161762,10.4696,5.0,0.03303,50.752998,1.3619,0.0256298,0.0271514,-0.000210931
2008gp_51.0,0.03244529239462141,16.209,-0.205011,-0.130539,10.4696,51.0,0.03303,50.752998,1.3619,0.33919,0.0313453,0.00184882
2008hj_5.0,0.03642186450608325,16.49451,0.18381,-0.0754996,9.9461,5.0,0.03761,1.008,-11.1687,0.0363966,0.0220496,-0.000132903
2008hj_65.0,0.03642186450608325,16.51357,-0.463779,-0.0905162,9.9461,65.0,0.03761,1.008,-11.1687,0.30543,0.0323095,-0.000227285
2008hs_56.0,0.018338125071405958,15.91128,-2.71083,-0.000985775,11.0508,56.0,0.01906,36.373402,41.843102,0.18764,0.0521073,8.36906e-05
2008hs_65.0,0.018338125071405958,15.84152,-2.50052,-0.00913013,11.0508,65.0,0.01906,36.373402,41.843102,0.11117,0.0346361,0.000494071
2008hu_5.0,0.05071382798474681,17.58665,-1.71892,-0.0494487,11.5,5.0,0.04981,122.311501,-18.653601,0.0567918,0.0280245,-0.000158455
2008hv_5.0,0.013603885827573645,14.46014,-1.24313,-0.107777,10.5379,5.0,0.01255,136.891907,3.3923,0.0334357,0.0225824,-0.000175484
2008hv_56.0,0.013603885827573645,14.46896,-1.38336,-0.129604,10.5379,56.0,0.01255,136.891907,3.3923,0.11911,0.0449174,-0.000174843
2008hv_65.0,0.013603885827573645,14.4529,-1.47007,-0.131478,10.5379,65.0,0.01255,136.891907,3.3923,0.0626756,0.0272306,-7.60109e-05
2008ia_5.0,0.022566769191179094,15.67014,-1.24683,-0.0834362,10.7732,5.0,0.02194,132.6465,-61.277901,0.0483372,0.0426394,-0.000697233
2009Y_5.0,0.010504706766671352,13.76829,0.26874,0.11483,10.636,5.0,0.00974,220.599396,-17.246799,0.0287632,0.0244722,-0.00031073
2009Y_56.0,0.010504706766671352,13.85656,-0.148529,0.16089,10.636,56.0,0.00974,220.599396,-17.246799,0.17305,0.0490423,0.000428958
2009Y_65.0,0.010504706766671352,13.69947,0.35708,0.0371394,10.636,65.0,0.00974,220.599396,-17.246799,0.0754681,0.0307159,-0.000360555
2009aa_5.0,0.028274512606363555,16.01792,-0.776049,-0.0801309,9.29935,5.0,0.02705,170.926193,-22.2707,0.0276351,0.0218549,-0.00014077
2009ab_5.0,0.011885160043276033,14.40858,-1.00248,-0.048333,9.3236,5.0,0.01219,64.151604,2.7642,0.0471773,0.0370793,-0.000414142
2009ad_5.0,0.02833558040066501,15.89318,0.1767,-0.0694179,10.4871,5.0,0.0284,75.889099,6.6599,0.0324966,0.0264999,-0.000229421
2009ad_65.0,0.02833558040066501,15.90272,0.14801,-0.0822698,10.4871,65.0,0.0284,75.889099,6.6599,0.0750069,0.0313524,-0.000103992
2009al_5.0,0.02328341958374728,15.92789,-0.148779,0.0577816,10.7706,5.0,0.02207,162.841995,8.5785,0.0585139,0.0235876,-0.00058289
2009al_51.0,0.02328341958374728,16.08902,0.26837,0.15147,10.7706,51.0,0.02207,162.841995,8.5785,0.22181,0.0275408,0.000406005
2009al_65.0,0.02328341958374728,15.94919,-0.486661,0.0568668,10.7706,65.0,0.02207,162.841995,8.5785,0.0973229,0.0287556,-0.000252879
2009an_51.0,0.009214517649866793,14.32017,-1.33873,0.00959555,10.5117,51.0,0.00887,185.697495,65.851196,0.23636,0.0424396,0.00304291
2009an_65.0,0.009214517649866793,14.23039,-1.4709,0.0107036,10.5117,65.0,0.00887,185.697495,65.851196,0.10067,0.0298219,0.000728
2009bv_65.0,0.037483820494117574,16.61781,0.46163,-0.139538,10.123,65.0,0.03667,196.835297,35.784401,0.0855335,0.0288492,1.40964e-05
2009cz_5.0,0.023144936235006013,15.43034,0.70449,-0.0285103,10.5159,5.0,0.02227,138.750107,29.7353,0.0517908,0.021882,-0.000113426
2009cz_56.0,0.023144936235006013,15.51885,0.73538,0.00833974,10.5159,56.0,0.02227,138.750107,29.7353,0.25892,0.0497264,0.00116268
2009dc_5.0,0.021783909453222804,14.76702,2.23755,0.00130125,10.4214,5.0,0.02146,237.800507,25.7078,0.10956,0.0262956,-0.000231237
2009do_65.0,0.04027273338603006,16.87674,-1.16148,-0.0354814,10.4649,65.0,0.03964,188.743103,50.8512,0.0641544,0.0291246,1.01132e-05
2009ds_5.0,0.02033363702961745,15.23312,1.25453,0.0617235,10.9264,5.0,0.01909,177.267105,-9.7291,0.1241,0.0231997,6.50629e-05
2009ds_65.0,0.02033363702961745,15.23116,0.47147,-0.0613373,10.9264,65.0,0.01909,177.267105,-9.7291,0.13343,0.0315662,-0.000263307
2009eu_51.0,0.030714837403509516,17.46394,-1.99511,0.20113,11.5,51.0,0.03063,247.171402,39.553501,0.20963,0.0382411,0.00105314
2009fv_51.0,0.03072454607991666,16.6725,-0.730586,0.16249,11.4959,51.0,0.03065,247.434204,40.8116,0.12296,0.0231244,-0.000170432
2009fv_65.0,0.03072454607991666,16.79388,-0.461572,0.25869,11.4959,65.0,0.03065,247.434204,40.8116,0.11649,0.0388983,0.000673398
2009gf_56.0,0.019245997292045517,15.83213,-2.72446,0.0369965,10.9824,56.0,0.01844,213.904602,14.2802,0.21137,0.053616,-0.000196326
2009gf_65.0,0.019245997292045517,15.83056,-2.72077,0.0678783,10.9824,65.0,0.01844,213.904602,14.2802,0.17526,0.0305303,5.43776e-05
2009ig_51.0,0.008002929490785949,13.15314,1.07171,-0.0872191,9.906,51.0,0.00877,39.548401,-1.3125,0.0663572,0.0251478,3.74398e-05
2009ig_56.0,0.008002929490785949,13.19112,1.2958,0.0540595,9.906,56.0,0.00877,39.548401,-1.3125,0.14101,0.0425925,-0.000281514
2009ig_66.0,0.008002929490785949,13.08193,1.24376,-0.0755402,9.906,66.0,0.00877,39.548401,-1.3125,0.15972,0.0294685,-0.00113072
2009jb_56.0,0.023246818255635335,15.66216,-0.0752097,0.0222954,7.79338,56.0,0.02338,260.924713,30.497299,0.51713,0.0586036,0.00164986
2009kk_66.0,0.01243210702229007,14.40417,-1.33511,-0.120964,9.51953,66.0,0.01286,57.434502,-3.2644,0.0836914,0.0364495,0.000104823
2009kq_51.0,0.012471183052110804,14.26307,-0.139165,-0.0549234,7.75299,51.0,0.01169,129.062897,28.067101,0.0687506,0.0266214,-0.000186159
2009kq_66.0,0.012471183052110804,14.2337,-0.0878085,-0.0368864,7.75299,66.0,0.01169,129.062897,28.067101,0.14567,0.0314144,0.00107716
2009le_5.0,0.01738962044866467,15.07808,0.91638,0.0649181,10.7233,5.0,0.01815,32.3214,-23.412399,0.17222,0.0223292,0.000482915
2009le_66.0,0.01738962044866467,15.00454,-0.0191629,0.00345742,10.7233,66.0,0.01815,32.3214,-23.412399,0.12244,0.0331844,0.000991603
2009na_66.0,0.022086655613324138,15.49754,-0.709364,-0.0574316,9.88571,66.0,0.02104,161.755905,26.5439,0.10035,0.0287816,2.91776e-05
2009nq_66.0,0.015259859127030569,15.01405,-0.524383,0.00679976,10.1323,66.0,0.01649,348.820709,19.0229,0.79264,0.0486246,0.00849139
20106_1.0,0.33136202385211605,21.79332,-1.04485,-0.106083,10.277,1.0,0.333,346.554291,0.329,0.76361,0.0695354,0.0145264
2010A_66.0,0.02078433672349028,15.57985,0.48015,0.1036,9.92075,66.0,0.02159,38.164398,0.6195,0.12751,0.0333381,-0.00050572
2010Y_66.0,0.0114186328585735,14.7167,-2.58836,-0.0686753,10.1182,66.0,0.01105,162.766495,65.779701,0.0881118,0.0318526,0.000360335
2010ag_66.0,0.033357255268554854,16.35991,1.79713,0.0281409,10.6105,66.0,0.0334,255.973495,31.501699,0.21663,0.0308308,-0.000237543
2010ai_66.0,0.019173528106115036,15.72826,-1.6487,-0.119693,9.114,66.0,0.01826,194.850098,27.996401,0.0913095,0.0308503,0.000776695
2010ao_51.0,0.024218903925078472,15.56453,-0.432206,-0.0930063,8.813,51.0,0.02324,205.920807,3.9,0.13307,0.0311684,6.39618e-05
2010cr_56.0,0.023673871533108307,16.31332,-1.41732,0.0308662,10.1282,56.0,0.02269,202.354294,11.7962,0.34555,0.0656952,-0.00141945
2010dt_66.0,0.052920932648688704,17.35233,-0.0808436,-0.10615,10.1659,66.0,0.05287,250.811203,32.675098,0.44217,0.0422757,0.00895738
2010dw_66.0,0.038718709660163476,16.87294,0.19176,0.0588489,10.008,66.0,0.03812,230.667999,-5.9211,0.11415,0.0323783,-0.000440051
2010gn_56.0,0.03123427106338397,16.55524,-0.777601,-0.103919,8.98332,56.0,0.03136,259.457886,40.8811,0.33601,0.0597286,0.00389554
2010gp_56.0,0.024368172070966546,15.93818,-0.512147,0.1744,9.22547,56.0,0.02427,253.239105,2.3879,0.24684,0.0529448,0.000372022
2010hs_51.0,0.07513539703774547,18.15236,1.12001,-0.101863,10.4575,51.0,0.076,36.413101,24.7649,0.55185,0.0476751,0.00308311
2010ii_51.0,0.027033112462990085,15.90354,-1.63665,-0.106486,7.97988,51.0,0.02814,339.554901,35.491699,0.18002,0.0312994,0.000248144
2010kg_56.0,0.01594865286626671,15.23333,-1.28649,0.10814,10.2421,56.0,0.01614,70.035004,7.35,0.19062,0.0567188,0.00120272
2010ko_56.0,0.010966060178418134,15.07384,-2.46319,0.0125584,7.25539,56.0,0.01082,83.206001,-14.0961,0.12961,0.0514383,-0.000424622
20111_1.0,0.2426703840878484,21.1628,-0.0250661,0.0155822,10.934,1.0,0.24419,354.394409,0.2481,0.61626,0.0450761,0.00688782
2011B_56.0,0.004580789160343968,12.49333,-1.02192,-0.0269507,11.08,56.0,0.00452,133.952103,78.2174,0.0983849,0.0410394,3.79277e-06
2011ao_56.0,0.01167610569031674,14.0135,0.41451,-0.0845041,7.12388,56.0,0.01074,178.462601,33.3629,0.13602,0.0429995,0.000123481
2011by_51.0,0.0036941762090305784,12.62695,-0.334036,0.0112828,10.417,51.0,0.00313,178.939606,55.3256,0.0443919,0.018909,-3.73833e-05
2011df_51.0,0.014011391390486409,14.69653,0.20649,0.0181228,9.78368,51.0,0.01454,291.890198,54.386501,0.073045,0.0325098,-0.000732614
2011dl_51.0,0.03431847134941373,16.89626,0.59667,0.12826,9.08368,51.0,0.0341,244.520706,21.5511,0.19089,0.0304566,0.000110151
2011dn_56.0,0.024427123286631904,15.41325,0.21601,0.0522997,9.15925,56.0,0.02527,299.64801,2.6045,0.27569,0.0584107,0.0013975
2011fe_51.0,0.001224777574432037,9.58436,-0.548188,-0.1076,10.677,51.0,0.00082,210.7742,54.273701,0.13373,0.0400799,0.00011378
2011fe_56.0,0.001224777574432037,9.78448,-0.380481,-0.0328945,10.677,56.0,0.00082,210.7742,54.273701,0.0861005,0.0384633,-0.000443845
2011fs_51.0,0.01821138058138348,15.02939,1.18664,-0.0358879,10.877,51.0,0.01929,334.331299,35.580601,0.0905305,0.0308501,-0.000328525
2011fs_56.0,0.01821138058138348,15.00501,0.22883,-0.0841078,10.877,56.0,0.01929,334.331299,35.580601,0.8099,0.0614237,0.0140057
2011hb_56.0,0.02774019908311581,16.09466,0.14953,0.033306,11.031,56.0,0.02901,351.981293,8.7794,0.35962,0.0622805,0.00635645
2011im_56.0,0.01492131625133903,15.48679,-1.45096,0.0911162,10.5259,56.0,0.01616,341.105103,-0.1672,0.2899,0.0572961,0.00244053
2011iv_5.0,0.005940581277054368,12.16168,-1.89667,-0.0564023,7.0,5.0,0.00625,54.714001,-35.592201,0.035884,0.0224138,-0.000123226
2012bh_51.0,0.025003494830885622,15.96969,-0.412737,-0.0333222,8.41938,51.0,0.02428,183.405502,46.483501,0.26293,0.0450072,-0.00362827
2012cg_51.0,0.002564176845100548,11.81609,0.49196,0.10073,9.633,51.0,0.00144,186.803497,9.4203,0.0235446,0.0182305,-6.06025e-05
2012cg_56.0,0.002564176845100548,11.88012,0.71261,0.12247,9.633,56.0,0.00144,186.803497,9.4203,0.0835542,0.0390299,0.000222656
2012fr_5.0,0.004593908709352461,11.71097,1.1575,-0.0362558,10.732,5.0,0.00492,53.400002,-36.127102,0.0356494,0.0205945,-0.000210546
2012fr_56.0,0.004593908709352461,11.79191,1.49515,0.0475774,10.732,56.0,0.00492,53.400002,-36.127102,0.133,0.041982,0.000876092
2012hr_56.0,0.00788753551815981,13.34735,-0.0221188,-0.0477568,10.1223,56.0,0.00757,95.410301,-59.7141,0.19434,0.0435698,0.00118862
2012ht_5.0,0.004652710447682102,12.69282,-1.16357,-0.128403,9.53,5.0,0.00352,163.344803,16.7764,0.0394069,0.0229519,-0.000139729
2012ht_56.0,0.004652710447682102,12.75099,-1.27917,-0.06558,9.53,56.0,0.00352,163.344803,16.7764,0.11291,0.0409084,-0.000174447
2013E_56.0,0.01042036258700252,13.50077,0.35982,0.00817831,10.5748,56.0,0.00936,150.022995,-34.2337,0.25323,0.0488596,0.00168994
2013Q_56.0,0.016119681762907505,15.22147,-0.184161,0.11788,7.0,56.0,0.01727,356.782806,29.4865,0.67913,0.0585743,0.00972233
2013aa_5.0,0.004781975108080342,10.8438,0.63346,-0.157707,10.53,5.0,0.00411,218.141205,-44.2244,0.13866,0.0360804,0.000245825
2013aa_56.0,0.004781975108080342,10.89113,0.51292,-0.104394,10.53,56.0,0.00411,218.141205,-44.2244,0.15225,0.0540665,0.00167787
2013bs_51.0,0.02858621303265866,16.35523,-1.53613,-0.0141219,10.8022,51.0,0.02871,259.341797,41.0667,0.0889935,0.029987,-0.000475762
2013cs_56.0,0.0102997641748115,13.39684,-0.33302,0.0540475,9.413,56.0,0.00924,198.811707,-17.965401,0.15324,0.0464561,0.000431998
2013dy_51.0,0.0029306635572488374,12.43771,0.87178,0.0738447,9.131,51.0,0.00394,334.573303,40.569302,0.0238803,0.0259971,-0.000232882
2013dy_56.0,0.0029306635572488374,12.4484,1.17027,0.0687816,9.131,56.0,0.00394,334.573303,40.569302,0.13726,0.0461965,0.000730534
2013ex_51.0,0.010965707781409022,14.1873,-0.341166,-0.0369394,8.72661,51.0,0.01082,83.194199,-14.0459,0.0657233,0.0339735,-0.000581962
2013ex_56.0,0.010965707781409022,14.11655,-0.40726,-0.0928015,8.72661,56.0,0.01082,83.194199,-14.0459,0.23902,0.0526754,0.000954703
2013fa_51.0,0.014295050947703237,15.37416,-0.556908,0.20583,8.70972,51.0,0.0153,310.973206,12.5144,0.089373,0.0304035,-0.000138434
2013fn_56.0,0.027242188949611924,15.94737,0.037964,-0.0498705,7.2614,56.0,0.02823,315.098999,-14.4978,0.51229,0.0592935,0.00341237
2013fw_51.0,0.01569820292178853,14.79183,0.55558,-0.0325158,9.7636,51.0,0.01679,318.436707,13.576,0.0496964,0.0217608,-7.99688e-05
2013fy_56.0,0.030992371136096115,16.09235,0.50174,0.0279792,10.7658,56.0,0.03167,324.363007,-47.031898,0.62502,0.0728233,0.0101633
2013gh_51.0,0.007740736614989258,14.13068,-0.732548,0.19613,9.71043,51.0,0.00881,330.591003,-18.9168,0.0462429,0.0226418,0.000110145
2013gh_56.0,0.007740736614989258,14.06575,-0.570744,0.13057,9.71043,56.0,0.00881,330.591003,-18.9168,0.51399,0.0523052,0.00538229
2013gq_51.0,0.014577300336440899,14.37901,-0.740468,-0.102076,10.8931,51.0,0.01381,124.472801,23.469601,0.076922,0.0221828,9.05594e-06
2013gs_56.0,0.01747865468887532,15.19554,-0.229314,0.0364074,9.13025,56.0,0.01681,142.787003,46.3848,0.15961,0.0479842,0.000799706
2013gy_51.0,0.013088903055050886,14.50517,-0.513534,-0.0235949,10.4638,51.0,0.01355,55.570301,-4.7218,0.0348829,0.0211736,-5.68307e-07
2013gy_56.0,0.013088903055050886,14.43534,-0.93035,-0.0941346,10.4638,56.0,0.01355,55.570301,-4.7218,0.11837,0.0463893,0.000117878
2013hn_56.0,0.016291225412196925,14.77364,-1.76294,-0.141115,11.5,56.0,0.01538,207.246506,-30.290701,0.15572,0.0558779,0.000547075
20142_1.0,0.31257941460436395,21.05317,1.27633,-0.0877144,9.365,1.0,0.3139,23.0082,-0.4297,0.65075,0.0397703,0.00524123
2014ai_51.0,0.02316561947079127,16.14714,-1.00094,0.0841925,11.5,51.0,0.02233,139.934006,33.763699,0.25544,0.0379062,-0.00012064
2014bj_51.0,0.042393074038585964,17.16036,0.80842,-0.0106556,7.87303,51.0,0.043,290.663086,43.8908,0.42646,0.0290431,0.0007157
